chunksize,loadtime,reqtime,exetime
10.0,0.007156848907470703,532.8903992176056,287.65017237663267
100.0,0.005633831024169922,63.826011657714844,1384.870778465271
1000.0,0.005261659622192383,29.009443283081055,161.84091696739196
10000.0,0.0033113956451416016,25.810722827911377,64.52985048294067
100000.0,0.009623050689697266,25.828826189041138,41.10256628990173
1000000.0,0.002031087875366211,24.635647773742676,15.518591499328613
